"","date","humidity","temperature","pm1.0_atm","pm1.0_atm_a","pm1.0_atm_b","pm2.5_atm","pm2.5_atm_a","pm2.5_atm_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_id","PM2.5"
"24","2023-10-20 13:00:00",57.0666666666667,22.2222222222222,1.62383333333333,1.83433333333333,1.41333333333333,2.64433333333333,2.88933333333333,2.39933333333333,2.64766666666667,2.896,2.39933333333333,"Dona_Suzana_outdoor",2.21823066666667
"25","2023-10-20 14:00:00",50.1666666666667,25.462962962963,1.30316666666667,1.437,1.16933333333333,2.1275,2.223,2.032,2.1275,2.223,2.032,"Dona_Suzana_outdoor",2.54044333333333
"26","2023-10-20 15:00:00",50.8333333333333,25.1296296296296,1.59066666666667,1.769,1.41233333333333,2.53733333333333,2.75533333333333,2.31933333333333,2.53733333333333,2.75533333333333,2.31933333333333,"Dona_Suzana_outdoor",2.69772933333333
"27","2023-10-20 16:00:00",58.5925925925926,22.5102880658436,2.03203703703704,2.27074074074074,1.79333333333333,3.23222222222222,3.47444444444444,2.99,3.23222222222222,3.47444444444444,2.99,"Dona_Suzana_outdoor",2.39300296296296
"28","2023-10-20 17:00:00",64.4333333333333,21.3333333333333,8.22583333333333,8.68666666666667,7.765,12.6533333333333,13.2526666666667,12.054,13.9498333333333,14.7163333333333,13.1833333333333,"Dona_Suzana_outdoor",7.50555933333333
"29","2023-10-20 18:00:00",67.4545454545455,20,7.82477272727273,8.21045454545455,7.43909090909091,12.3875,12.7140909090909,12.0609090909091,12.7918181818182,13.1654545454545,12.4181818181818,"Dona_Suzana_outdoor",6.63833090909091
"30","2023-10-20 19:00:00",69.9666666666667,18.8888888888889,9.37216666666667,9.74066666666667,9.00366666666667,15.3936666666667,15.702,15.0853333333333,16.7451666666667,17.075,16.4153333333333,"Dona_Suzana_outdoor",8.49334066666667
"31","2023-10-20 20:00:00",69.6666666666667,18.4074074074074,4.4665,4.665,4.268,7.4235,7.52166666666667,7.32533333333333,7.51316666666667,7.62333333333333,7.403,"Dona_Suzana_outdoor",3.68163266666667
"32","2023-10-20 21:00:00",69.4666666666667,17.9259259259259,1.97766666666667,2.134,1.82133333333333,3.77133333333333,3.91133333333333,3.63133333333333,3.80283333333333,3.93133333333333,3.67433333333333,"Dona_Suzana_outdoor",1.754658
"33","2023-10-20 22:00:00",70.3,17.462962962963,1.2635,1.44333333333333,1.08366666666667,2.52266666666667,2.76233333333333,2.283,2.52266666666667,2.76233333333333,2.283,"Dona_Suzana_outdoor",1.01201733333333
"34","2023-10-20 23:00:00",70.7666666666667,17.3518518518519,1.57166666666667,1.76,1.38333333333333,2.85766666666667,3.09666666666667,2.61866666666667,2.85766666666667,3.09666666666667,2.61866666666667,"Dona_Suzana_outdoor",1.14733066666667
"35","2023-10-21",71.8666666666667,17.2222222222222,1.58083333333333,1.741,1.42066666666667,2.73866666666667,2.912,2.56533333333333,2.73866666666667,2.912,2.56533333333333,"Dona_Suzana_outdoor",0.990154666666667
"36","2023-10-21 01:00:00",72.6,16.9814814814815,1.60466666666667,1.69833333333333,1.511,2.86766666666667,3.02266666666667,2.71266666666667,2.86766666666667,3.02266666666667,2.71266666666667,"Dona_Suzana_outdoor",0.994537333333333
